series,class,n_test,ql_raw,mae_raw,rmse_raw,mae_nz_raw,rmse_nz_raw,prec0_raw,rec0_raw,f1_raw,tp0_raw,fp0_raw,fn0_raw,ql_trunc,mae_trunc,rmse_trunc,mae_nz_trunc,rmse_nz_trunc,prec0_trunc,rec0_trunc,f1_trunc,tp0_trunc,fp0_trunc,fn0_trunc
HOUSEHOLD_2_318__TX_3,intermittent,28,0.201775,0.403551,,0.913046,0.970923,0,0,0,0,0,20,0.160714,0.321429,,0.913046,0.970923,0.714286,1,0.833333,20,8,0
HOUSEHOLD_2_319__TX_3,intermittent,28,0.326582,0.653165,,0.637631,0.761855,0,0,0,0,0,19,0.293799,0.587598,,0.637631,0.761855,0.75,0.315789,0.444444,6,2,13
HOUSEHOLD_2_320__TX_3,intermittent,28,0.169561,0.339122,,,,0,0,0,0,0,28,0.03172,0.06344,,,,1,0.892857,0.943396,25,0,3
HOUSEHOLD_2_321__TX_3,intermittent,28,0.146792,0.293583,,0.887582,0.892522,0.75,0.125,0.214286,3,1,21,0.0714286,0.142857,,0.887582,0.892522,0.857143,1,0.923077,24,4,0
HOUSEHOLD_2_322__TX_3,intermittent,28,0.349038,0.698076,,0.870234,1.11978,0.5,0.125,0.2,2,2,14,0.355883,0.711765,,0.870234,1.11978,0.5,0.4375,0.466667,7,7,9
HOUSEHOLD_2_323__TX_3,intermittent,28,0.269218,0.538436,,1.33274,1.4138,0.714286,0.2,0.3125,5,2,20,0.211569,0.423139,,1.33274,1.4138,0.8125,0.52,0.634146,13,3,12
HOUSEHOLD_2_324__TX_3,intermittent,28,0.164129,0.328258,,0.861436,0.884141,0.833333,0.208333,0.333333,5,1,19,0.111926,0.223851,,0.861436,0.884141,0.833333,0.833333,0.833333,20,4,4
HOUSEHOLD_2_325__TX_3,intermittent,28,0.257819,0.515638,,0.478028,0.539606,0,0,0,0,1,18,0.218311,0.436623,,0.478028,0.539606,0.692308,0.5,0.580645,9,4,9
HOUSEHOLD_2_326__TX_3,intermittent,28,0.174101,0.348203,,1.0808,1.15095,0.8,0.181818,0.296296,4,1,18,0.125,0.25,,1.0808,1.15095,0.785714,1,0.88,22,6,0
HOUSEHOLD_2_327__TX_3,intermittent,28,0.126429,0.252858,,,,1,0.25,0.4,7,0,21,0.0563568,0.112714,,,,1,0.857143,0.923077,24,0,4
HOUSEHOLD_2_328__TX_3,intermittent,28,0.225233,0.450467,,0.898811,1.05927,0.571429,0.181818,0.275862,4,3,18,0.176108,0.352216,,0.898811,1.05927,0.761905,0.727273,0.744186,16,5,6
HOUSEHOLD_2_329__TX_3,lumpy,28,0.417672,0.835344,,1.33004,2.42563,0.666667,0.1,0.173913,2,1,18,0.417037,0.834073,,1.33004,2.42563,0.583333,0.35,0.4375,7,5,13
HOUSEHOLD_2_330__TX_3,intermittent,28,0.113874,0.227747,,1.32016,1.41751,0,0,0,0,0,26,0.0535714,0.107143,,1.32016,1.41751,0.928571,1,0.962963,26,2,0
HOUSEHOLD_2_331__TX_3,intermittent,28,0.0659946,0.131989,,,,1,0.0357143,0.0689655,1,0,27,0,0,,,,1,1,1,28,0,0
HOUSEHOLD_2_332__TX_3,intermittent,28,0.178278,0.356555,,0.828034,0.844468,0,0,0,0,0,20,0.144945,0.289891,,0.828034,0.844468,0.730769,0.95,0.826087,19,7,1
HOUSEHOLD_2_333__TX_3,intermittent,28,0.224938,0.449876,,0.960832,0.998629,0.666667,0.117647,0.2,2,1,15,0.214286,0.428571,,0.960832,0.998629,0.607143,1,0.755556,17,11,0
HOUSEHOLD_2_334__TX_3,intermittent,28,0.253723,0.507446,,1.59967,2.07515,0.666667,0.0833333,0.148148,2,1,22,0.17309,0.34618,,1.59967,2.07515,0.833333,0.833333,0.833333,20,4,4
HOUSEHOLD_2_335__TX_3,na,28,0.332488,0.664976,,0.908557,1.15101,0.5,0.307692,0.380952,4,4,9,0.32509,0.650179,,0.908557,1.15101,0.5,0.692308,0.580645,9,9,4
HOUSEHOLD_2_336__TX_3,intermittent,28,0.210415,0.420829,,1.50397,1.87085,0.8,0.5,0.615385,12,3,12,0.177083,0.354166,,1.50397,1.87085,0.863636,0.791667,0.826087,19,3,5
HOUSEHOLD_2_337__TX_3,intermittent,28,0.160326,0.320652,,0.88991,0.89416,1,0.12,0.214286,3,0,22,0.113754,0.227507,,0.88991,0.89416,0.869565,0.8,0.833333,20,3,5
HOUSEHOLD_2_338__TX_3,intermittent,28,0.146653,0.293305,,0.835321,0.835807,0,0,0,0,0,23,0.0892857,0.178571,,0.835321,0.835807,0.821429,1,0.901961,23,5,0
HOUSEHOLD_2_339__TX_3,intermittent,28,0.107306,0.214611,,0.88875,0.893645,0.875,0.28,0.424242,7,1,18,0.062762,0.125524,,0.88875,0.893645,0.888889,0.96,0.923077,24,3,1
